ranking,title,year,duration,genre,rating,directors,votes
"1,054.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",5.6,,11
"1,055.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",6.3,,9
"1,056.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",6,,14
"1,057.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",6.1,,11
"1,058.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",6.1,,12
"1,059.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",6.7,,10
"1,060.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",5,,10
"1,061.", Acapulco H.E.A.T.,(1998– ),43 min,"Action, Adventure",6.2,,12
"1,062.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",5.6,,8
"1,063.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",6,,11
"1,064.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",6.4,,8
"1,065.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",5.6,,10
"1,066.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",5.9,,11
"1,067.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",7.3,,18
"1,068.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",6.9,,12
"1,069.", Acapulco H.E.A.T.,(1998– ),44 min,"Action, Adventure",5.4,,11
"7,140.", The Famous Jett Jackson,(1998–2001),,,7.2,,11
"7,141.", The Famous Jett Jackson,(1998–2001),23 min,"Action, Adventure, Comedy",7,,9
"7,142.", The Famous Jett Jackson,(1998–2001),,,6,,6
"7,143.", The Famous Jett Jackson,(1998–2001),,,6,,6
"7,144.", The Famous Jett Jackson,(1998–2001),,,5.8,,6
"7,145.", The Famous Jett Jackson,(1998–2001),,,2.3,,23
"7,146.", The Famous Jett Jackson,(1998–2001),,,6.4,,10
"7,147.", The Famous Jett Jackson,(1998–2001),,,6,,6
"7,148.", The Famous Jett Jackson,(1998–2001),23 min,"Action, Adventure, Comedy",6.3,,8
"7,149.", The Famous Jett Jackson,(1998–2001),,,6.2,,6
"7,150.", The Famous Jett Jackson,(1998–2001),,,6.2,,6
"7,151.", The Famous Jett Jackson,(1998–2001),,,6,,6
"7,152.", The Famous Jett Jackson,(1998–2001),23 min,"Action, Adventure, Comedy",6,,6
"7,153.", The Famous Jett Jackson,(1998–2001),23 min,"Action, Adventure, Comedy",6,,6
"7,154.", The Famous Jett Jackson,(1998–2001),,,4.8,,10
"7,155.", The Famous Jett Jackson,(1998–2001),,,2.2,,32
"7,156.", The Famous Jett Jackson,(1998–2001),,,7.7,,25
"7,157.", The Famous Jett Jackson,(1998–2001),,,6.2,,6
"7,158.", The Famous Jett Jackson,(1998–2001),,,5.4,,13
"7,159.", The Famous Jett Jackson,(1998–2001),,,6.9,,13
"7,160.", The Famous Jett Jackson,(1998–2001),,,6.2,,10
"7,161.", The Famous Jett Jackson,(1998–2001),,,6.2,,6
"7,162.", The Famous Jett Jackson,(1998–2001),,,6.4,,6
"7,163.", The Famous Jett Jackson,(1998–2001),23 min,"Action, Adventure, Comedy",6.2,,6
"7,164.", The Famous Jett Jackson,(1998–2001),,,6.4,,6
"7,165.", The Famous Jett Jackson,(1998–2001),,,6.5,"Shawn Levy,Patrick Williams,Lee Thompson Young,Ryan Sommers Baum,Kerry Duff,Gordon Greene",10
"7,166.", The Famous Jett Jackson,(1998–2001),,,6,,7
"7,167.", The Famous Jett Jackson,(1998–2001),23 min,"Action, Adventure, Comedy",6.2,"Shawn Levy,James Marshall,Lee Thompson Young,Ryan Sommers Baum,Gordon Greene,Montrose Hagins",6
"7,168.", The Famous Jett Jackson,(1998–2001),,,5.8,,6
"7,169.", The Famous Jett Jackson,(1998–2001),,,5.4,,10
"7,170.", The Famous Jett Jackson,(1998–2001),,,6,,6
"7,171.", The Famous Jett Jackson,(1998–2001),,,6.2,,6
"7,172.", The Famous Jett Jackson,(1998–2001),,,5.8,,6
"7,173.", The Famous Jett Jackson,(1998–2001),,,6.4,,8
"7,174.", The Famous Jett Jackson,(1998–2001),,,6,,6
"7,175.", The Famous Jett Jackson,(1998–2001),,,6,,6
"7,176.", The Famous Jett Jackson,(1998–2001),23 min,"Action, Adventure, Comedy",5.9,,10
"7,177.", The Famous Jett Jackson,(1998–2001),,,6.9,"Pat Williams,Patrick Williams,Lee Thompson Young,Ryan Sommers Baum,Gordon Greene,Montrose Hagins",10
"7,178.", The Famous Jett Jackson,(1998–2001),,,6.2,,9
"7,179.", The Famous Jett Jackson,(1998–2001),,,6.2,,6
"7,180.", The Famous Jett Jackson,(1998–2001),,,6.4,,6
"7,181.", The Famous Jett Jackson,(1998–2001),23 min,"Action, Adventure, Comedy",6.2,,6
"7,182.", The Famous Jett Jackson,(1998–2001),,,6,,6
"7,183.", The Famous Jett Jackson,(1998–2001),,,6,,6
"7,184.", The Famous Jett Jackson,(1998–2001),,,5.9,,9
"7,185.", The Famous Jett Jackson,(1998–2001),23 min,"Action, Adventure, Comedy",6.6,,9
"7,186.", The Famous Jett Jackson,(1998–2001),,,6.2,,6
"7,187.", The Famous Jett Jackson,(1998–2001),,,6.2,,6
"7,188.", The Famous Jett Jackson,(1998–2001),23 min,"Action, Adventure, Comedy",6.2,,6
"7,189.", The Famous Jett Jackson,(1998–2001),,,6.4,,6
"5,151.", Combat!,(1962–1967),,,8.3,,85
"5,152.", Combat!,(1962–1967),,,7.6,,77
"5,153.", Combat!,(1962–1967),,,8.5,,73
"5,154.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.6,,86
"5,155.", Combat!,(1962–1967),,,8.6,,91
"5,156.", Combat!,(1962–1967),,,8.8,,100
"5,157.", Combat!,(1962–1967),,,8.6,,99
"5,158.", Combat!,(1962–1967),,,9.3,,125
"5,159.", Combat!,(1962–1967),,,9.2,,109
"5,160.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.7,,109
"5,161.", Combat!,(1962–1967),,,7.6,,84
"5,162.", Combat!,(1962–1967),60 min,"Action, Drama, War",8,,61
"5,163.", Combat!,(1962–1967),,,8.2,,110
"5,164.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.7,,86
"5,165.", Combat!,(1962–1967),60 min,"Action, Drama, War",7.7,,133
"5,166.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.1,,62
"5,167.", Combat!,(1962–1967),,,8.5,,99
"5,168.", Combat!,(1962–1967),,,8,,84
"5,169.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.7,,111
"5,170.", Combat!,(1962–1967),,,8.3,,102
"5,171.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.6,,73
"5,172.", Combat!,(1962–1967),60 min,"Action, Drama, War",7.9,,89
"5,173.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.3,,91
"5,174.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.3,,103
"5,175.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.4,,77
"5,176.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.6,,100
"5,177.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.6,,90
"5,178.", Combat!,(1962–1967),,,8.6,,103
"5,179.", Combat!,(1962–1967),60 min,"Action, Drama, War",8,,71
"5,180.", Combat!,(1962–1967),,,9.1,,94
"5,181.", Combat!,(1962–1967),,,8.1,,98
"5,182.", Combat!,(1962–1967),,,8,,73
"5,183.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.2,,93
"5,184.", Combat!,(1962–1967),,,8.4,,73
"5,185.", Combat!,(1962–1967),,,8.7,,79
"5,186.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.8,,85
"5,187.", Combat!,(1962–1967),47 min,"Action, Drama, War",8.2,,136
"5,188.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.6,,86
"5,189.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.5,,73
"5,190.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.3,,97
"5,191.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.3,,70
"5,192.", Combat!,(1962–1967),,,8.8,,102
"5,193.", Combat!,(1962–1967),60 min,"Action, Drama, War",7.7,,91
"5,194.", Combat!,(1962–1967),,,8,,66
"5,195.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.5,,132
"5,196.", Combat!,(1962–1967),,,8.3,,82
"5,197.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.7,,110
"5,198.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.1,,76
"5,199.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.2,,76
"5,200.", Combat!,(1962–1967),60 min,"Action, Drama, War",8.9,,88
"8,823.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.8,,332
"8,824.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.6,,296
"8,825.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.5,,327
"8,826.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.3,,314
"8,827.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.7,,351
"8,828.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.9,,336
"8,829.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.1,,326
"8,830.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.7,,444
"8,831.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.6,,293
"8,832.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.8,,362
"8,833.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.6,,419
"8,834.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.7,,335
"8,835.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.2,,324
"8,836.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.1,,316
"8,837.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.2,,414
"8,838.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.4,,333
"8,839.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.1,,323
"8,840.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.3,,308
"8,841.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.4,,311
"8,842.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.6,,337
"8,843.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.6,,312
"8,844.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.2,,358
"8,845.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.4,,305
"8,846.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.1,,333
"8,847.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",5.4,,334
"8,848.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.2,,318
"8,849.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.7,,343
"8,850.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.8,,312
"8,851.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.3,,334
"8,852.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.5,,304
"8,853.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.7,,306
"8,854.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.1,,311
"8,855.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.6,,322
"8,856.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.9,,370
"8,857.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.4,,323
"8,858.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.2,,326
"8,859.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.7,,300
"8,860.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.4,,310
"8,861.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.3,,322
"8,862.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.8,,333
"8,863.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.8,,302
"8,864.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.9,,332
"8,865.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.5,,326
"8,866.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.7,,370
"8,867.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.3,,320
"8,868.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.9,,394
"8,869.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.6,,317
"8,870.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.5,,330
"8,871.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",6.5,,335
"8,872.", Hercules: The Legendary Journeys,(1995–1999),44 min,"Action, Adventure, Drama",7.2,,340
"1,887.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.1,,208
"1,888.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.7,,135
"1,889.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.9,,229
"1,890.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.5,,166
"1,891.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.8,,232
"1,892.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.1,,248
"1,893.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.8,,145
"1,894.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.7,,199
"1,895.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.7,,177
"1,896.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.2,,191
"1,897.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",8,,225
"1,898.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",8.2,,243
"1,899.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.9,,207
"1,900.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.2,,187
"1,901.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.4,,141
"1,902.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7,,142
"1,903.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.3,,186
"1,904.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.6,,139
"1,905.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7,,254
"1,906.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.5,,129
"1,907.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.9,,209
"1,908.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.4,,133
"1,909.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.5,,149
"1,910.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.6,,145
"1,911.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.4,,215
"1,912.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.2,,169
"1,913.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.6,,142
"1,914.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.5,,160
"1,915.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.5,,173
"1,916.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.5,,135
"1,917.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.1,,284
"1,918.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.2,,237
"1,919.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.1,,286
"1,920.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.1,,232
"1,921.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.3,,146
"1,922.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.2,,150
"1,923.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.6,,141
"1,924.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.5,,179
"1,925.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.2,,143
"1,926.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.3,,156
"1,927.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.4,,232
"1,928.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.8,,164
"1,929.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.9,,197
"1,930.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.6,,166
"1,931.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.5,,181
"1,932.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.6,,275
"1,933.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.5,,136
"1,934.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.8,,145
"1,935.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",6.8,,252
"1,936.", Andromeda,(2000–2005),43 min,"Action, Adventure, Drama",7.1,,195
"1,581.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",6.8,,32
"1,582.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),47 min,"Action, Adventure, Crime",7.1,,43
"1,583.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),48 min,"Action, Adventure, Crime",6.7,,38
"1,584.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",7,,31
"1,585.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",7,,35
"1,586.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),47 min,"Action, Adventure, Crime",6,,27
"1,587.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),45 min,"Action, Adventure, Crime",7.6,,35
"1,588.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),48 min,"Action, Adventure, Crime",5.7,,38
"1,589.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",6.3,,27
"1,590.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),47 min,"Action, Adventure, Crime",6.6,,28
"1,591.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",5,,42
"1,592.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",6.4,,28
"1,593.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",7.2,,33
"1,594.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",7.4,,38
"1,595.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",7.4,,43
"1,596.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",7.1,,35
"1,597.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),47 min,"Action, Adventure, Crime",7.6,,33
"1,598.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),93 min,"Action, Adventure, Crime",7.9,,39
"1,599.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",6.4,,36
"1,600.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",7.3,,31
"1,601.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),45 min,"Action, Adventure, Crime",6.7,,33
"1,602.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",6,,37
"1,603.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",6.3,,38
"1,604.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),47 min,"Action, Adventure, Crime",7.2,,32
"1,605.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",6.1,,33
"1,606.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",7.4,,29
"1,607.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",7.2,,35
"1,608.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),89 min,"Action, Adventure, Crime",7.8,,43
"1,609.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",7.2,,38
"1,610.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),47 min,"Action, Adventure, Crime",6.5,,35
"1,611.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",7.7,,38
"1,612.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),87 min,"Action, Adventure, Crime",8.2,,70
"1,613.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",5.9,,36
"1,614.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),45 min,"Action, Adventure, Crime",7.3,,30
"1,615.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),47 min,"Action, Adventure, Crime",5.2,,40
"1,616.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",6.7,,26
"1,617.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",7,,33
"1,618.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),45 min,"Action, Adventure, Crime",6.7,,34
"1,619.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),45 min,"Action, Adventure, Crime",6,,39
"1,620.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),45 min,"Action, Adventure, Crime",6.2,,34
"1,621.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",7.2,,34
"1,622.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",6.2,,35
"1,623.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),47 min,"Action, Adventure, Crime",7.1,,37
"1,624.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",5.9,,36
"1,625.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),46 min,"Action, Adventure, Crime",6.6,,30
"1,626.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),45 min,"Action, Adventure, Crime",6.5,,33
"1,627.", Alarm für Cobra 11 - Die Autobahnpolizei,(1996– ),,,6,,39
